"BusStopCode","RoadName","Description","Latitude","Longitude"
"25429","Tuas West Dr","TUAS LINK STN",1.34055807307548,103.63696536
"25431","Tuas West Dr","Super Continental",1.33897644927954,103.636587399731
"25439","Tuas West Dr","Opp Super Continental",1.33912525432561,103.636426474734
"25441","Tuas West Dr","Bef Pioneer Rd",1.33483211759061,103.635123536985
"25449","Tuas West Dr","Aft Pioneer Rd",1.33559254994067,103.634885644344
"25451","Tuas West Dr","Aft Tuas West St",1.3322832999168,103.634103052646
"25459","Tuas West Dr","Opp Tuas West St",1.33279999997118,103.634121667008
"25461","Tuas West Dr","Aft Tuas West Ave",1.32944826490136,103.632918790276
"25469","Tuas West Dr","Bef Tuas West Ave",1.32929472200012,103.63264583299
"25471","Tuas Link 4","Opp S'pore Epson Ind",1.33552353410516,103.641841230078
"25479","Tuas Link 4","S'pore Epson Ind",1.33552805597987,103.641629721973
"25491","Tuas Link 4","Opp Super Continental",1.33901033639652,103.638166478492
"25499","Tuas Link 4","Super Continental",1.33874972198024,103.638237778
"25501","Tuas Ave 7","Kee Wee Hup Kee",1.33379055380717,103.643635858424
"25509","Tuas Ave 7","Opp Kee Wee Hup Kee",1.33355930464673,103.643649390226
"25511","Tuas Ave 12","MICHELMAN",1.32981500001918,103.640804721987
"25519","Tuas Ave 12","OPP MICHELMAN",1.32981451584967,103.640996542642
"25531","Tuas Ave 7","ST KINETICS",1.332349,103.645156
"25539","Tuas Ave 7","FUJIFILM",1.332311,103.64507
"25541","Tuas Ave 7","PEC",1.329782,103.647851
"25549","Tuas Ave 7","CAST LABORATORIES",1.329815,103.647687
"25551","Tuas Ave 8","GARMCO",1.325522,103.645927
"25559","Tuas Ave 8","LEE WELDED MESH",1.325651,103.645879
"25561","Tuas Sth Ave 5","Aft Tuas Cres",1.31836,103.637711
"25569","Tuas Sth Ave 5","Bef Tuas Cres",1.318191,103.637247
"25571","Tuas Sth Ave 5","OPP WEST STAR",1.315444,103.635242
"25579","Tuas Sth Ave 5","WEST STAR",1.315542,103.634947
"25589","Tuas Ave 8","CROWN EQUIPMENT",1.328334,103.648426
"25591","Tuas Sth Ave 4","OPP WYETH PHARMACEUTICALS",1.310246,103.63509
"25599","Tuas Sth Ave 4","WYETH PHARMACEUTICALS",1.30943,103.635806
"25601","Tuas Sth Ave 7","PFIZER GLOBAL",1.301632,103.634717
"25609","Tuas Sth Ave 7","MERCK SHARP & DOHME",1.301942,103.634519
"25611","Tuas Sth Ave 7","OPP WESTLINK TWO",1.297703,103.633033
"25621","Tuas Sth Ave 7","STARBURST ENGRG",1.294382,103.631889
"25631","Tuas Sth Ave 7","CONTAINER CONNECTIONS",1.290329,103.631397
"25641","Tuas Sth Ave 9","OPP ROCHE S'PORE TECH",1.296157,103.638434
"25651","Tuas Sth Ave 6","NOVARTIS",1.299345,103.63553
"25661","Tuas Sth Ave 8","Bef Tuas Bay Lk",1.293361,103.639925
"25669","Tuas Sth Ave 8","Aft Tuas Bay Lk",1.293396,103.639523
"25671","Tuas Bay Link","BEF OFFSHORE MARINE CTR",1.294546,103.641614
"25681","Pioneer Rd","BEF TUAS WEST AVE",1.332541,103.637033
"25689","Pioneer Rd","AFT TUAS WEST AVE",1.332109,103.637126
"25691","Tuas Ave 20","AFT TUAS WEST RD STN",1.328519,103.639669
"25701","Tuas Sth Ave 5","GLAXOSMITHKLINE",1.295593,103.627651
"25709","Tuas Sth Ave 5","EDGEN MURRAY",1.295671,103.627284
"25711","Tuas Sth Ave 5","OPP THE INDEX",1.288627,103.625073
"25719","Tuas Sth Ave 5","THE INDEX",1.289014,103.624893
"25729","Tuas Sth Ave 10","ABBOTT",1.284932,103.628258
"25741","Tuas Sth Ave 12","HALLIBURTON",1.280501,103.62711
"25751","Tuas Sth Ave 5","BEF TUAS STH AVE 14",1.278059,103.621663
"25761","Tuas Sth Ave 14","OPP REC S'PORE",1.275062,103.624222
"25771","Tuas Sth Ave 14","AFT TUAS STH ST 7",1.274334,103.632329
"25781","Tuas Sth Ave 9","OPP SLS",1.276398,103.635811
"25791","Tuas Sth Ave 9","BEF TUAS STH AVE 10",1.28202,103.636126
"25801","Tuas Sth Ave 10","BEF TUAS STH AVE 7",1.28451,103.634186
"25811","Tuas Ave 12","Bef Tuas Ave 7",1.332261,103.643199
"25819","Tuas Ave 12","Aft Tuas Ave 7",1.332495,103.64353
"25821","Pioneer Rd","TUAS AMENITY CTR",1.317492,103.652589
"26011","Tuas Cres","Bef Tuas Ave 11",1.31922965607898,103.648767098837
"26019","Tuas Cres","PROGRESS GALVANIZING",1.318612,103.648062
"26021","Tuas Cres","Bef Tuas Ave 13",1.3172613938167,103.646930863492
"26029","Tuas Cres","CHIA HOCK TRADING CO",1.317805,103.647257
"26031","Tuas Cres","Hiap Seng Engrg Ltd",1.31548257210498,103.645246847498
"26039","Tuas Cres","ASIA POLYURETHANE",1.316062,103.645623
"26041","Tuas Cres","HIAP SENG ENGRG LTD",1.314711,103.643052
"26049","Tuas Cres","Damen Shipyard",1.31486576449382,103.642751488137
"26051","Tuas Cres","BLASTING ABRASIVES",1.316385,103.641295
"26059","Tuas Cres","PAXOCEAN",1.31672777803073,103.640838889004
"26061","Tuas Cres","B S DEVELOPMENT",1.318186,103.639406
"26069","Tuas Cres","Aft Tuas Ave 16",1.31850277800807,103.638975555994
"26071","Tuas Cres","UNIFINE STAR PETROCHEM",1.320508,103.637024
"26079","Tuas Cres","Bef Tuas Loop",1.32060611102859,103.636755277985
"26081","Tuas Cres","BEF TUAS AVE 18A",1.322491,103.634908
"26089","Tuas Cres","Bef Tuas Ave 20",1.32215171578031,103.635100211748
"26091","Tuas Ave 20","ROTARY ENGRG",1.324656,103.636135
"26099","Tuas Ave 20","Bef Tuas Ave 13",1.32464249366642,103.63599686579
"26101","Tuas Ave 20","BASF STH EAST ASIA",1.326868,103.638144
"26109","Tuas Ave 20","Bef Tuas Ave 11",1.32727742846476,103.63849052735
"26111","Tuas Basin Link","Tru-Marine",1.31464305600075,103.654258332989
"26121","Tuas Basin Link","Bef Tuas Amenity Ctr",1.31736840181558,103.651364192093
"26131","Tuas Basin Link","Aft Tuas Cres",1.31902277799591,103.649699999994
"26141","Tuas Ave 11","Smarty",1.32668624650782,103.640255857038
"26151","Tuas Ave 11","Opp Hempel",1.32452998769194,103.642522715213
"26161","Tuas Ave 11","3NC S'pore",1.32238325656852,103.644800540149
"26171","Tuas Ave 11","Richee Engrg",1.32013250000852,103.647121389034
"26201","Tuas West Dr","Opp MSD",1.32695291537121,103.631929502158
"26209","Tuas West Dr","MSD",1.32692000001177,103.631753333022
"26211","Tuas Sth Ave 9","Framo S'pore Pte Ltd",1.2909661076742,103.636838681671
"26221","Tuas Sth Ave 9","Opp YLS Steel",1.29324977797865,103.637002310559
"26241","Tuas Sth Ave 3","Aft Tuas Sth Ave 2",1.32051139798651,103.630849949111
"26249","Tuas Sth Ave 3","Bef Tuas Sth Ave 2",1.32047370757812,103.631218303642
"26251","Tuas Sth Ave 3","Bef Tuas Sth Ave 2",1.31744784261205,103.629726835011
"26259","Tuas Sth Ave 3","Aft Tuas Sth Ave 2",1.31751639387096,103.630110790686
"26261","Tuas Sth Ave 3","Aft Tuas Sth Ave 4",1.31470906872568,103.628712190608
"26269","Tuas Sth Ave 3","Bef Tuas Sth Ave 4",1.3143583329901,103.628955000017
"26279","Tuas Sth Ave 3","Aft Tuas Sth Ave 4",1.31133425245546,103.627841896008
"26289","Tuas Sth Ave 3","Aft Tuas Sth St 2",1.30854575415228,103.626820656163
"26299","Tuas Sth Ave 3","Bef Tuas Sth Ave 6",1.30510954355111,103.625563466118
"26311","Tuas Sth Ave 5","Aft Tuas Sth Ave 6",1.30228826515768,103.629781159475
"26321","Tuas Sth Ave 5","Bef Tuas Sth St 2",1.30603953289231,103.631168935829
"26331","Tuas Sth Ave 5","RS Components",1.30869957612651,103.632134260173
"26349","Tuas Sth Ave 4","Tuas Technology Pk",1.3119396916744,103.629938518933
"26369","Tuas Sth Ave 3","See Hup Seng",1.2984699944142,103.623085833458
"26379","Tuas Sth Ave 3","Yong Nam",1.29387380677403,103.621921472296
"26389","Tuas Sth Ave 3","Bef Tuas Sth Ave 5",1.29055080908937,103.624533772332
"26399","Tuas Sth Ave 3","Aft Tuas View Cres",1.28949499042217,103.627460343254
"26409","Tuas Sth Ave 3","Multico",1.28912909258559,103.630198732809
"26419","Tuas Sth Ave 3","Aft Tuas View Circuit",1.28891937327423,103.633019621232
"26429","Tuas Sth Ave 3","Bef Tuas Sth Ave 9",1.28869749978137,103.635869093635
"26431","Tuas Sth Ave 8","Aft Tuas Sth Ave 9",1.29448159014169,103.636191214893
"26441","Tuas Sth Ave 8","Bef Tuas Sth Ave 7",1.29568927488087,103.632965713625
"26451","Tuas Sth Ave 8","Bef Tuas Sth Ave 5",1.29689770170555,103.629777877352
"26461","Tuas Sth Ave 5","Aft Tuas Sth Ave 8",1.29946472196917,103.628767777981
"27011","Nanyang Cres","Hall 11 Blk 55",1.35586334559449,103.686109388702
"27021","Nanyang Cres","Hall 15",1.35324138896679,103.681929166994
"27031","Nanyang Cres","Hall 12",1.35186815681876,103.680517498399
"27041","Nanyang Cres","NIE CP 7",1.35071936245692,103.678642471392
"27051","Nanyang Cres","NIE Lib",1.34845333297072,103.676658056004
"27061","Nanyang Dr","Sch of ADM",1.34984722128218,103.683870820881
"27069","Nanyang Dr","Blk 41",1.35008972199881,103.684184444028
"27071","Nanyang Cres","Nanyang Cres Halls",1.35507533539502,103.684527670845
"27091","Jln Bahar","Opp Blk 271 CP",1.34910999998031,103.703885000005
"27099","Jln Bahar","Blk 271 CP",1.35023689448473,103.703609998214
"27101","Jln Bahar","Opp Westwood Sec Sch",1.35259472200365,103.70111638903
"27109","Jln Bahar","Westwood Sec Sch",1.35309472199852,103.700823056019
"27121","Jln Bahar","Bef Nanyang Ave",1.35682305601032,103.695212777987
"27129","Jln Bahar","Opp Nanyang Ave",1.35733217246828,103.695160419861
"27131","Jurong West St 91","Blk 932",1.34193999997072,103.688529721972
"27139","Jurong West St 91","Blk 934",1.34202746082141,103.688981543513
"27141","Jurong West St 91","Blk 920",1.33967546710179,103.687799738573
"27149","Jurong West St 91","Juying Pr Sch",1.33906525108364,103.688757958671
"27159","Jurong West St 92","Blk 924",1.34033777802121,103.690051388987
"27169","Nanyang Ave","Bef Jln Bahar",1.35693103245165,103.694244642542
"27171","Nanyang Ave","Bef Lor Danau",1.35604565059158,103.691682544832
"27179","Nanyang Ave","Aft Lor Danau",1.35618418171977,103.691782577312
"27181","Nanyang Ave","PUB Sub-Stn",1.35587588807417,103.689036206381
"27189","Nanyang Ave","Opp PUB Sub-Stn",1.35607204234326,103.689039216903
"27199","Nanyang Ave","Hall 11",1.35434216792763,103.686857549383
"27209","Nanyang Ave","Halls 8 & 9",1.35150701703353,103.685692343311
"27211","Nanyang Dr","Lee Wee Nam Lib",1.34793140650697,103.680500664978
"27219","Nanyang Dr","NIE Blk 2",1.34793269501118,103.680252400169
"27221","Nanyang Dr","Sch Of CEE",1.34623151653928,103.678517637273
"27231","Nanyang Dr","Wee Kim Wee Sch of C&I",1.34207972361937,103.679222715938
"27241","Nanyang Dr","SPMS",1.33998726585628,103.68089382457
"27251","Nanyang Dr","Academic Bldg Sth",1.341151,103.683656
"27261","Nanyang Dr","Hall 4",1.34332011366726,103.686320938462
"27271","Jurong West St 91","Blk 962",1.34199989028017,103.691320513786
"27279","Jurong West St 91","Blk 953",1.34210239034142,103.691192893712
"27281","Lien Ying Chow Dr","Hall 1",1.34565500002282,103.687805556025
"27291","Lien Ying Chow Dr","Opp Hall 6",1.34772267411254,103.686499291452
"27301","Pioneer Rd Nth","Blk 978",1.34045284969365,103.694397841822
"27309","Pioneer Rd Nth","Blk 705",1.3410704693164,103.694265361445
"27311","Lien Ying Chow Dr","Hall 2",1.34902211051484,103.685392850589
"27321","Pioneer Rd Nth","Blk 949",1.34403944399659,103.691730833001
"27329","Pioneer Rd Nth","Blk 840",1.34404250003243,103.691864999998
"27331","Jurong West St 72","West Grove Pr Sch",1.34537305600812,103.69941138898
"27341","Jurong West St 72","Blk 729",1.34663703411498,103.697788197933
"27349","Jurong West St 72","Blk 745",1.34680805601666,103.697818055983
"27351","Jurong West Ave 5","Blk 715",1.34423200986065,103.696131706226
"27359","Jurong West Ave 5","Blk 817",1.34441434989381,103.696013689071
"27361","Jurong West Ave 5","Blk 710",1.34294490356227,103.694522380843
"27369","Jurong West Ave 5","Blk 834",1.34285373346865,103.694103956249
"27371","Jurong West St 75","Opp Blk 755",1.34751384306624,103.700994411555
"27379","Jurong West St 75","Blk 755",1.34805042142493,103.700873851751
"27381","Jurong West St 75","Blk 749",1.348143,103.698209
"27389","Jurong West St 75","Gek Poh Shop Ctr",1.34845180903204,103.69810437814
"27391","Jurong West St 82","Blk 857",1.34842706557746,103.696311989904
"27399","Jurong West St 82","Bet Blks 859/860",1.34866469760279,103.696403677193
"27401","Jurong West St 81","Opp Blk 821",1.34736600563095,103.694137959055
"27409","Jurong West St 81","Blk 821",1.34719000000045,103.694167499972
"27411","Jurong West St 81","Blk 844A CP",1.34590833297224,103.692737499981
"27419","Jurong West St 81","Blk 827",1.34575472199235,103.692820000002
"27421","Jurong West St 71","Blk 701",1.3428341669778,103.695363610969
"27429","Jurong West St 71","Blk 711",1.34286500004293,103.695558055554
"27431","Jurong West Ave 5","Blk 762",1.34946527300866,103.697346306141
"27439","Jurong West Ave 5","Blk 861",1.34941077845235,103.697117138319
"27441","Jurong West Ave 5","Bet Blks 757/758",1.35032868767666,103.700793274838
"27449","Jurong West Ave 5","Aft Westwood Ave",1.35053242519874,103.701078958592
"27451","Jurong West Ave 3","Bet Blks 272D/271A",1.35128613677034,103.704150556912
"27459","Jurong West Ave 3","Blk 273B",1.35145070001383,103.703990356104
"27461","Jurong West Ave 3","Opp Blk 276B",1.35293305775698,103.705128621472
"27469","Jurong West Ave 3","Blk 276B",1.35307192192765,103.70486709831
"27471","Jurong West St 23","Corporation Pr Sch",1.35216655807357,103.707824781356
"27479","Jurong West St 23","Opp Corporation Pr Sch",1.3518923433776,103.708182617674
"27501","Jurong West St 93","NTUC HEALTH NURSING HME",1.34097116721964,103.691671070773
"27509","Jurong West St 93","Bef Yunnan Cres",1.34043647212319,103.69135819976
"27511","Jurong West St 93","Blk 974",1.33925202251324,103.693105737635
"27519","Jurong West St 93","Opp Blk 974",1.34004285535929,103.692924048196
"27521","Jurong West St 93","Blk 986 CP",1.3368089664846,103.694061744216
"27529","Jurong West St 93","Opp Blk 987A",1.33629804819426,103.694062951803
"27531","Jurong West St 91","Blk 918",1.34052795177305,103.686973048197
"27539","Jurong West St 91","BEF XINGNAN PR SCH",1.34071614464901,103.686892337486
"28009","Jurong Gateway Rd","Jurong East Int",1.33235,103.740664
"28011","C'wealth Ave West","BEF TOH TUCK AVE",1.32425805601593,103.759147221999
"28019","C'wealth Ave West","Aft Toh Tuck Ave",1.32492720506757,103.75894333174
"28021","Boon Lay Way","OPP 8 @TRADEHUB 21",1.32615808379173,103.755450222416
"28029","Boon Lay Way","8 @ TRADEHUB 21",1.32688998200812,103.754360276685
"28031","Boon Lay Way","Bef The Synergy",1.32790100001681,103.751014999967
"28039","Boon Lay Way","Aft Boon Lay Sub Stn",1.3280750000324,103.751408332974
"28041","Boon Lay Way","The Synergy",1.33008349967851,103.748283663323
"28049","Boon Lay Way","Opp The Synergy",1.33069921313648,103.748103412435
"28051","Boon Lay Way","Opp Ng Teng Fong Gen Hosp",1.33228999677029,103.745740023718
"28059","Boon Lay Way","Ng Teng Fong General Hosp",1.33260638902834,103.745807221972
"28061","Boon Lay Way","J Gateway",1.33596390763107,103.742548137096
"28069","Boon Lay Way","Blk 203",1.33644240098532,103.742557373414
"28071","Boon Lay Way","Blk 105",1.33765035288669,103.739042429613
"28079","Boon Lay Way","Blk 210",1.33839906637569,103.738600902709
"28081","Boon Lay Way","Blk 112",1.33950830792818,103.736647646651
"28089","Boon Lay Way","Bef Yuhua CC",1.34016358625469,103.736346388316
"28091","Boon Lay Way","Lakeside Stn",1.34425795644531,103.720124877254
"28099","Boon Lay Way","Opp Lakeside Stn",1.344324,103.719266
"28101","Toh Tuck Ave","Opp SMRT Ulu Pandan Depot",1.33312436803086,103.759056174355
"28109","Toh Tuck Ave","SMRT Ulu Pandan Depot",1.33327344230787,103.759331797141
"28181","Toh Tuck Ave","Bef Toh Tuck Lk",1.32996642498284,103.758198016927
"28189","Toh Tuck Ave","Aft Toh Tuck Lk",1.32992124735954,103.758506038279
"28199","Jurong Gateway Rd","Opposite JEM",1.332679,103.743839
"28201","Jurong Gateway Rd","Opp The JTC Summit",1.33205706208933,103.741850487335
"28211","Jurong Gateway Rd","Bef Jurong East Stn",1.33418677275445,103.740706807003
"28221","Jurong Town Hall Rd","Opp Intl Business Pk",1.32761805004,103.744941731016
"28229","Jurong Town Hall Rd","German Ctr",1.32536675242565,103.745931859184
"28231","Jurong Town Hall Rd","Jurong Town Hall",1.32986201071411,103.742481837263
"28239","Jurong Town Hall Rd","Jurong Town Hall Int",1.330029,103.742845
"28241","Jurong Town Hall Rd","Opp Jurong East Lib",1.33175858461326,103.739574859278
"28249","Jurong Town Hall Rd","Jurong East Lib",1.332605,103.739045
"28251","Jurong Town Hall Rd","S'pore Science Ctr",1.33382805600325,103.736988332977
"28259","Jurong Town Hall Rd","Opp S'pore Science Ctr",1.33415472196842,103.736988332986
"28261","Jurong Town Hall Rd","Aft S'pore Science Ctr",1.33614236992322,103.734898783449
"28269","Jurong Town Hall Rd","Blk 118",1.33653242651923,103.734992800225
"28271","Jurong Town Hall Rd","Opp Blk 114",1.33899259685337,103.733905751211
"28279","Jurong Town Hall Rd","Blk 114",1.33948295480474,103.734236533693
"28281","Jurong Town Hall Rd","Opp Blk 227",1.3420603281321,103.735375481322
"28289","Jurong Town Hall Rd","Blk 228",1.34238972202327,103.735988889011
"28291","Jurong Town Hall Rd","Blk 303",1.34446090409168,103.7363830304
"28299","Jurong Town Hall Rd","Blk 253",1.34438323067917,103.736670272242
"28301","Jurong Gateway Rd","Blk 131",1.33473899929823,103.740303015995
"28309","Jurong Town Hall Rd","Intl Business Pk",1.32628627629778,103.745784904146
"28311","Jurong East Ctrl","Blk 209",1.33825277511898,103.741083519052
"28319","Jurong East Ctrl","Blk 207",1.33862623918679,103.741733137345
"28321","Jurong East Ave 1","Blk 239",1.34127166427214,103.740903139083
"28329","Jurong East Ave 1","Blk 246",1.3414709231345,103.740435716704
"28331","Jurong East Ave 1","Blk 229",1.34204392869092,103.738049268721
"28339","Jurong East Ave 1","Blk 252",1.34270510558579,103.737375177478
"28341","Boon Lay Way","Chinese Gdn Stn",1.34247027799798,103.73271277802
"28349","Boon Lay Way","Opp Chinese Gdn Stn",1.34255113741933,103.733185140556
"28351","Boon Lay Way","Opp Blk 350",1.343615278018,103.731055833015
"28359","Boon Lay Way","Blk 350",1.34388722199927,103.731199444032
"28361","Boon Lay Way","Jurong Lake",1.34418881822068,103.727487806025
"28369","Boon Lay Way","Opp Jurong Lake",1.34449722197147,103.727471388997
"28371","Boon Lay Way","Bef Jurong West St 51",1.34487972199034,103.724091943999
"28379","Boon Lay Way","Aft Jurong West St 51",1.34513639882838,103.724261317053
"28381","Jurong West St 51","Blk 515",1.34626967118054,103.721296041361
"28389","Jurong West St 51","Opp Blk 515",1.34646209983221,103.721472315519
"28391","Jurong West St 51","Blk 501",1.34978093237085,103.71937165972
"28399","Jurong West St 51","Blk 458",1.34974947213063,103.719648210946
"28401","Jurong West Ave 1","Blk 502",1.3506545513673,103.718614015135
"28409","Jurong West Ave 1","Blk 454",1.35081149361542,103.717937690872
"28411","Jurong West St 52","Blk 526",1.34805444396931,103.717617500019
"28421","Jurong West St 52","Blk 517",1.34591586108958,103.719345710868
"28431","Jurong East Ctrl","Blk 134",1.33449626498358,103.738815575856
"28439","Jurong East Ctrl","Blk 124",1.33451434015094,103.738574981678
"28441","Jurong East Ctrl","Seventh-Day Advent Ch",1.33576638902918,103.738849166981
"28449","Jurong East Ctrl","Bef Seventh-Day Advent Ch",1.33618166701348,103.73944500003
"28451","Jurong East Ave 1","Parc Oasis",1.34394189080479,103.734659981586
"28459","Jurong East Ave 1","Opp Parc Oasis",1.34440772894012,103.734315287033
"28461","Jurong East Ave 1","Blk 347",1.345332402809,103.732053836572
"28469","Jurong East Ave 1","Blk 316",1.34612717332075,103.731933136378
"28471","Jurong East St 32","Opp Blk 311",1.34811145616559,103.73224640617
"28481","Jurong East St 32","Blk 306",1.34618139069958,103.734215915772
"28491","Jurong East Ave 1","Opp Jurong Polyclinic",1.34905596073619,103.730786330642
"28499","Jurong East Ave 1","Jurong Polyclinic",1.34963044051902,103.730461997333
"28501","Jurong West Ave 1","Blk 490",1.34980328426271,103.727377698353
"28509","Jurong West Ave 1","Blk 422",1.35003470887569,103.726540097508
"28511","Jurong West Ave 1","Blk 463",1.35063596491215,103.723723609026
"28519","Jurong West Ave 1","Blk 425",1.35058416759245,103.724524927761
"28521","Jurong West Ave 1","Blk 457",1.35097548065061,103.721200423691
"28529","Jurong West Ave 1","Blk 441",1.35117921308914,103.720651149277
"28531","Jurong West Ave 1","Blk 536",1.35006115514965,103.716529404467
"28539","Jurong West Ave 1","Blk 538",1.34975477386966,103.715423934248
"28541","Jurong West St 42","Blk 551",1.35235805602121,103.717260000033
"28551","Jurong West St 42","Blk 560A",1.35309201855261,103.719939987522
"28561","Jurong West St 42","Blk 402",1.35318546958489,103.722324293598
"28571","Jurong West St 42","Blk 416",1.35242067621829,103.725422933054
"28581","Jurong West St 41","Blk 491",1.34925114010527,103.725705649024
"28591","Jurong West St 41","Opp Blk 481",1.34645638903065,103.725382499986
"28601","Jurong West St 41","Yuhua Sec Sch",1.34733744665393,103.723167702079
"28611","Jurong West St 41","Opp Blk 461",1.34927792310102,103.721067736574
"28621","Jurong East Ctrl","Blk 241",1.342172,103.744076
"28629","Jurong East Ctrl","Blk 266",1.342682,103.744754
"28631","Toh Guan Rd","Opp Blk 288D",1.34053157728505,103.74418616294
"28639","Toh Guan Rd","Blk 288E",1.34045649755771,103.743959968712
"28641","Toh Guan Rd","Blk 284",1.33917889755759,103.746103205757
"28649","Toh Guan Rd","Blk 286A",1.33901303401774,103.746034393011
"28651","Toh Guan Rd","Opp IMM Bldg",1.33515192012369,103.747941882388
"28659","Toh Guan Rd","IMM Bldg",1.33446189256828,103.747677825372
"28661","Toh Guan Rd East","Opp Jurong East Warehse",1.33665522766949,103.749519995667
"28669","Toh Guan Rd East","Jurong East Warehse",1.33644500000269,103.749355003172
"28671","Toh Guan Rd East","Alliance Bldg",1.33715229988486,103.752263763566
"28679","Toh Guan Rd East","Hitachi Elevator Bldg",1.33661449274468,103.751104569182
"28681","Toh Guan Rd East","Toh Guan Ctr",1.33720242588623,103.754888897721
"28689","Toh Guan Rd East","Opp Toh Guan Ctr",1.33727934409499,103.754409997865
"28691","Toh Guan Rd East","Wang-Fu Ind Pte Ltd",1.33565242851513,103.75748934005
"28699","Toh Guan Rd East","Opp Uni-Tech Ctr",1.33566850623054,103.757235015858
"28701","Toh Tuck Link","Aft Old Toh Tuck Rd",1.33149833298375,103.757730000005
"28709","Toh Tuck Link","Bef Old Toh Tuck Rd",1.331639972025,103.757344060539
"29009","Venture Dr","Jurong Town Hall Int",1.330212,103.7433
"29011","Penjuru Rd","Opp Sanmina-SCI",1.3085474999723,103.733621944018
"29019","Penjuru Rd","Sanmina-SCI",1.30808999973571,103.733765867927
"29021","Penjuru Rd","Aft Jln Buroh",1.31267499889159,103.734502316277
"29029","Penjuru Rd","Bef Penjuru Cl",1.3136694444723,103.734970813669
"29031","Penjuru Rd","Aft Penjuru Pl",1.31653138767966,103.735386612013
"29039","Penjuru Rd","Bef Penjuru Wk",1.31791472290937,103.735901518325
"29041","Tg Penjuru","Ban Joo",1.30630499421009,103.736053705216
"29049","Tg Penjuru","LTH Logistics",1.3059832127393,103.736686706516
"29051","Jln Buroh","Opp Caltex S'pore",1.30462052831604,103.742849270233
"29059","Jln Buroh","Caltex S'pore",1.3043728024167,103.742525002058
"29069","Jln Buroh","Aft Pandan Rd",1.30296947780325,103.746072380055
"29071","Pandan Rd","Gas Svc Intl",1.30422665161292,103.751793828789
"29081","Pandan Rd","Franklin Offshore",1.30177859797596,103.752844333638
"29089","Pandan Rd","Swanson Plastics",1.30146754204298,103.75270485878
"29091","Pandan Rd","Opp Sia Huat",1.29941886215176,103.752543926266
"29099","Pandan Rd","Bef Sia Huat",1.29938668393663,103.752071857429
"29101","Pandan Rd","PPL Shipyard",1.29856077859667,103.749976665632
"29109","Pandan Rd","Opp PPL Shipyard",1.29874917121117,103.749696183484
"29111","Pandan Rd","Transerve",1.30002583301409,103.746851944007
"29119","Pandan Rd","Comfortdelgro Engrg",1.30075962146214,103.74720096589
"29121","Tg Penjuru","Opp Clp Intl",1.30670185792468,103.739551305736
"29129","Tg Penjuru","Clp Intl",1.30639194302217,103.739491836797
"29139","Pandan Ave","Opp Foh Foh Pte Ltd",1.30295846509397,103.751374483076
"29149","Pandan Ave","Senkee Logistics Hub",1.30169278947484,103.748445510831
"29159","Penjuru Rd","Aft Teban Gdns Cres",1.32532489846553,103.737505019853
"30011","Old Choa Chu Kang Rd","Tengah Air Base",1.37367799480239,103.714225679423
"30019","Old Choa Chu Kang Rd","Opp Tengah Air Base",1.37333306785344,103.713658447855
"30021","Old Choa Chu Kang Rd","Opp Keat Hong Camp",1.3744419562273,103.717052343227
"30029","Old Choa Chu Kang Rd","Keat Hong Camp",1.37415602765485,103.717096307307
"30031","Old Choa Chu Kang Rd","Opp Army Logistics Base",1.37461935383489,103.719838659167
"30039","Old Choa Chu Kang Rd","Army Logistics Base",1.37432162221947,103.719818838807
"30041","Old Choa Chu Kang Rd","Opp Home Team Acad",1.37462014104762,103.721888152335
"30049","Old Choa Chu Kang Rd","Home Team Acad",1.37431332163268,103.723836557791
"30051","Old Choa Chu Kang Rd","Aft Track 14",1.37455576936144,103.725370547561
"30059","Old Choa Chu Kang Rd","Opp Track 14",1.37439935176831,103.726143041981
"30081","Brickland Rd","Opp Hai Inn See Tp",1.37727684686882,103.734313121107
"30089","Brickland Rd","Aft Hai Inn See Tp",1.377159999987,103.734091666988
"30091","Sg Tengah Rd","Chengtai Nursery",1.37943055556701,103.730856388923
"30099","Sg Tengah Rd","Opp Chengtai Nursery",1.37972159795466,103.731228122289
"30101","Brickland Rd","Blk 485B",1.373713,103.738897
"30109","Brickland Rd","Opp Blk 485A",1.373745,103.738354
"30111","Brickland Rd","Blk 804B",1.37245788679333,103.742825384575
"30119","Brickland Rd","AFT CHOA CHU KANG AVE 6",1.37288750001555,103.740403930787
"30121","Brickland Rd","Blk 805D",1.37211783027051,103.744437138364
"30129","Brickland Rd","OPP BLK 805D",1.37203889001441,103.743810330815
"31009","Old Choa Chu Kang Rd","Choa Chu Kang Rd End",1.37174374490161,103.684265613527
"31011","Jln Bahar","Aft Nanyang Ave",1.35908460846532,103.693895226162
"31019","Jln Bahar","Bef Nanyang Ave",1.35998260495758,103.693989053562
"31021","Jln Bahar","Jln Bahar Power Stn",1.36247047014576,103.692878885355
"31029","Jln Bahar","Opp Jln Bahar Power Stn",1.36307987152083,103.692966046465
"31031","Jln Bahar","Civil Defence Acad",1.36598890667515,103.693273242557
"31039","Jln Bahar","Opp Civil Defence Acad",1.36563783980926,103.693308180553
"31041","Jln Bahar","Bef Muslim Cemy Path 7",1.36893226400594,103.693929399992
"31049","Jln Bahar","Aft Chr Cemy Path 9",1.36939554385137,103.694243692199
"31051","Jln Bahar","Pusara Aman Mque",1.37226002154624,103.69445182104
